management,foundfam_owned,firmid,wave,degree_m,degree_m_sq,degree_nm,degree_nm_sq,export,emp_firm,lnemp,compet_cat,industry,countrycode,age_cat
1.8333334,0.0,4309,2013,0.26,0.06760000000000001,0.03,0.0009,0.0,350.0,5.857933154483459,weak,food,es,mid
2.4444444,0.0,4310,2013,0.8,0.6400000000000001,0.07,0.004900000000000001,0.02,300.0,5.703782474656201,weak,food,es,mid
2.7777777,0.0,4311,2013,1.0,1.0,0.35,0.12249999999999998,1.0,100.0,4.605170185988092,strong,transport,es,mid
2.8888888,0.0,4312,2013,0.66,0.43560000000000004,0.01,0.0001,0.15,195.0,5.272999558563747,moder,food,es,mid
2.1111112,1.0,4313,2013,0.85,0.7224999999999999,0.0,0.0,0.0,230.0,5.438079308923196,weak,food,es,mid
3.3888888,0.0,4314,2013,1.0,1.0,0.22,0.0484,0.54,320.0,5.768320995793772,weak,chemical,es,young
3.6111112,0.0,4315,2013,1.0,1.0,0.18,0.0324,0.85,1000.0,6.907755278982137,moder,ind_machinery,es,mid
3.0555556,0.0,4316,2013,0.79,0.6241000000000001,0.04,0.0016,0.22,146.0,4.983606621708336,strong,food,es,mid
3.3333333,0.0,4317,2013,1.0,1.0,0.1,0.010000000000000002,0.1,300.0,5.703782474656201,strong,food,es,young
3.1666667,0.0,4318,2013,0.9,0.81,0.11,0.0121,0.15,280.0,5.634789603169249,weak,paper,es,mid
1.6111112,1.0,4319,2013,0.43,0.18489999999999998,0.1,0.010000000000000002,0.4,50.0,3.912023005428146,strong,fabricated_metal,es,mid
1.7777778,1.0,4320,2013,0.33,0.10890000000000001,0.3,0.09,0.0,82.0,4.406719247264253,weak,fabricated_metal,es,mid
3.2777777,1.0,4321,2013,0.7,0.48999999999999994,0.14,0.019600000000000003,0.8,400.0,5.991464547107982,strong,fabricated_metal,es,mid
2.8333333,0.0,4322,2013,0.2,0.04000000000000001,0.04,0.0016,0.9,120.0,4.787491742782046,weak,primary_metal,es,young
2.8888888,1.0,4323,2013,0.8,0.6400000000000001,0.4,0.16000000000000003,0.6,150.0,5.0106352940962555,strong,electronic,es,mid
3.1111112,1.0,4324,2013,1.0,1.0,0.08,0.0064,0.2,140.0,4.941642422609304,strong,chemical,es,mid
3.7222223,0.0,4325,2013,0.09,0.0081,0.24,0.0576,0.7,300.0,5.703782474656201,weak,transport,es,mid
3.0555556,1.0,4326,2013,0.66,0.43560000000000004,0.0,0.0,0.11,82.0,4.406719247264253,strong,transport,es,mid
1.7777778,1.0,4327,2013,0.66,0.43560000000000004,0.09,0.0081,0.8,120.0,4.787491742782046,strong,electronic,es,young
2.3333333,0.0,4328,2013,0.33,0.10890000000000001,0.08,0.0064,0.95,60.0,4.0943445622221,strong,electronic,es,young
3.2222223,1.0,4329,2013,0.41,0.16809999999999997,0.01,0.0001,0.7,240.0,5.480638923341991,moder,transport,es,young
2.1111112,0.0,4330,2013,0.2,0.04000000000000001,0.0,0.0,0.02,100.0,4.605170185988092,moder,primary_metal,es,young
1.7777778,0.0,4331,2013,1.0,1.0,0.0,0.0,0.8,125.0,4.8283137373023015,moder,ind_machinery,es,mid
3.7777777,0.0,4332,2013,0.85,0.7224999999999999,0.15,0.0225,0.88,2700.0,7.90100705199242,weak,rubber,es,old
1.5,1.0,4333,2013,0.85,0.7224999999999999,0.01,0.0001,0.4,65.0,4.174387269895637,strong,food,es,mid
2.6111112,0.0,4334,2013,1.0,1.0,0.05,0.0025000000000000005,0.8,98.0,4.584967478670572,strong,fabricated_metal,es,old
3.1666667,1.0,4335,2013,0.8,0.6400000000000001,0.06,0.0036,0.0,3000.0,8.006367567650246,weak,food,es,mid
3.2222223,0.0,4336,2013,1.0,1.0,0.09,0.0081,0.25,65.0,4.174387269895637,moder,primary_metal,es,young
3.2222223,1.0,4337,2013,0.8,0.6400000000000001,0.1,0.010000000000000002,0.7,315.0,5.752572638825633,strong,transport,es,young
3.0555556,0.0,4338,2013,0.83,0.6889,0.06,0.0036,0.7,175.0,5.1647859739235145,strong,ind_machinery,es,young
1.9444444,1.0,4339,2013,0.44,0.1936,0.12,0.0144,0.5,120.0,4.787491742782046,strong,electronic,es,mid
2.9444444,1.0,4340,2013,0.8,0.6400000000000001,0.08,0.0064,0.8,140.0,4.941642422609304,strong,glass,es,mid
3.1666667,1.0,4341,2013,1.0,1.0,0.2,0.04000000000000001,0.8,190.0,5.247024072160486,moder,transport,es,mid
2.7222223,0.0,4342,2013,0.6,0.36,0.2,0.04000000000000001,0.3,132.0,4.882801922586371,weak,furniture,es,mid
3.3333333,0.0,4343,2013,0.87,0.7569,0.14,0.019600000000000003,0.4,550.0,6.309918278226516,strong,transport,es,young
2.9444444,1.0,4344,2013,0.78,0.6084,0.05,0.0025000000000000005,0.55,450.0,6.1092475827643655,strong,transport,es,young
2.7777777,0.0,4345,2013,0.65,0.42250000000000004,0.12,0.0144,0.85,67.0,4.204692619390966,weak,transport,es,young
2.8888888,0.0,4346,2013,0.66,0.43560000000000004,0.17,0.028900000000000006,0.8,130.0,4.867534450455582,strong,ind_machinery,es,young
2.0555556,0.0,4347,2013,1.0,1.0,0.22,0.0484,0.8,55.0,4.007333185232471,strong,food,es,young
1.8888888,0.0,4348,2013,0.8,0.6400000000000001,0.01,0.0001,0.4,230.0,5.438079308923196,strong,food,es,young
2.4444444,1.0,4349,2013,0.5,0.25,0.05,0.0025000000000000005,0.99,125.0,4.8283137373023015,moder,leather,es,young
3.2222223,1.0,4350,2013,0.2,0.04000000000000001,0.8,0.6400000000000001,0.85,160.0,5.075173815233827,strong,chemical,es,young
2.7222223,1.0,4351,2013,1.0,1.0,0.0,0.0,0.15,60.0,4.0943445622221,weak,electronic,es,young
2.8333333,0.0,4352,2013,0.63,0.39690000000000003,0.0,0.0,0.02,800.0,6.684611727667927,moder,glass,es,young
2.6666667,1.0,4353,2013,0.51,0.2601,0.01,0.0001,0.7,400.0,5.991464547107982,strong,primary_metal,es,mid
2.3888888,1.0,4354,2013,0.5,0.25,0.02,0.0004,0.04,120.0,4.787491742782046,weak,glass,es,young
2.7777777,0.0,4355,2013,0.67,0.4489000000000001,0.08,0.0064,0.7,110.0,4.700480365792417,strong,ind_machinery,es,young
3.1666667,1.0,4356,2013,1.0,1.0,0.15,0.0225,0.18,500.0,6.214608098422191,weak,food,es,young
3.7222223,0.0,4357,2013,0.6,0.36,0.05,0.0025000000000000005,0.6,350.0,5.857933154483459,moder,food,es,young
2.9444444,0.0,4358,2013,0.66,0.43560000000000004,0.09,0.0081,0.85,800.0,6.684611727667927,moder,fabricated_metal,es,young
2.7777777,1.0,4359,2013,0.5,0.25,0.02,0.0004,0.5,650.0,6.476972362889683,moder,glass,es,young
1.8888888,0.0,4360,2013,0.83,0.6889,0.2,0.04000000000000001,0.04,125.0,4.8283137373023015,moder,food,es,young
2.5,1.0,4361,2013,0.77,0.5929,0.04,0.0016,0.8,130.0,4.867534450455582,strong,fabricated_metal,es,young
3.3333333,0.0,4362,2013,0.62,0.3844,0.1,0.010000000000000002,0.4,110.0,4.700480365792417,strong,instrument,es,young
2.1666667,1.0,4363,2013,0.5,0.25,0.12,0.0144,0.05,950.0,6.856461984594587,moder,printing,es,young
2.7222223,1.0,4364,2013,1.0,1.0,0.0,0.0,0.7,132.0,4.882801922586371,moder,glass,es,young
3.2777777,0.0,4365,2013,1.0,1.0,0.16,0.0256,0.01,250.0,5.521460917862246,weak,food,es,young
1.7222222,0.0,4366,2013,0.0,0.0,0.06,0.0036,0.85,70.0,4.248495242049359,strong,fabricated_metal,es,young
2.9444444,0.0,4367,2013,0.5,0.25,0.0,0.0,0.8,340.0,5.8289456176102075,strong,rubber,es,young
3.1666667,0.0,4368,2013,0.54,0.2916,0.0,0.0,0.7,150.0,5.0106352940962555,weak,electronic,es,young
3.5555556,0.0,4369,2013,0.87,0.7569,0.15,0.0225,0.1,2500.0,7.824046010856292,strong,food,es,young
1.8888888,0.0,4370,2013,0.4,0.16000000000000003,0.15,0.0225,0.05,70.0,4.248495242049359,strong,food,es,young
2.7777777,1.0,4371,2013,0.2,0.04000000000000001,0.01,0.0001,0.85,156.0,5.049856007249537,moder,textile,es,mid
1.7777778,1.0,4372,2013,0.5,0.25,0.06,0.0036,0.7,158.0,5.062595033026967,strong,glass,es,mid
3.5555556,0.0,4373,2013,0.33,0.10890000000000001,0.1,0.010000000000000002,0.1,600.0,6.396929655216146,strong,paper,es,mid
2.3333333,1.0,4374,2013,1.0,1.0,0.05,0.0025000000000000005,0.6,150.0,5.0106352940962555,weak,ind_machinery,es,mid
1.7777778,0.0,4375,2013,0.15,0.0225,0.03,0.0009,0.8,250.0,5.521460917862246,moder,fabricated_metal,es,young
2.7222223,0.0,4376,2013,0.8,0.6400000000000001,0.2,0.04000000000000001,0.25,150.0,5.0106352940962555,strong,transport,es,young
2.2222223,1.0,4377,2013,0.25,0.0625,0.02,0.0004,0.85,185.0,5.220355825078324,strong,glass,es,mid
2.3888888,1.0,4378,2013,0.5,0.25,0.1,0.010000000000000002,0.8,100.0,4.605170185988092,moder,lumber,es,young
1.8888888,1.0,4379,2013,0.12,0.0144,0.0,0.0,0.45,75.0,4.31748811353631,strong,glass,es,young
3.0,0.0,4380,2013,0.64,0.4096,0.05,0.0025000000000000005,0.0,300.0,5.703782474656201,weak,food,es,young
1.3888888,0.0,4381,2013,0.5,0.25,0.0,0.0,0.02,300.0,5.703782474656201,weak,furniture,es,young
2.6111112,0.0,4382,2013,0.95,0.9025,0.5,0.25,0.78,220.0,5.393627546352362,strong,chemical,es,mid
2.2777777,0.0,4383,2013,0.5,0.25,0.0,0.0,0.5,100.0,4.605170185988092,strong,food,es,young
3.9444444,1.0,4384,2013,0.4,0.16000000000000003,0.15,0.0225,0.85,585.0,6.371611847231857,strong,fabricated_metal,es,young
2.6111112,0.0,4385,2013,1.0,1.0,0.0,0.0,0.7,70.0,4.248495242049359,strong,primary_metal,es,young
2.7222223,0.0,4386,2013,1.0,1.0,0.0,0.0,0.0,800.0,6.684611727667927,weak,chemical,es,mid
2.9444444,1.0,4387,2013,0.6,0.36,0.01,0.0001,0.35,62.0,4.127134385045092,strong,fabricated_metal,es,mid
3.1666667,0.0,4388,2013,0.8,0.6400000000000001,0.1,0.010000000000000002,0.6,80.0,4.382026634673881,moder,paper,es,young
3.0,1.0,4389,2013,0.33,0.10890000000000001,0.0,0.0,0.8,69.0,4.23410650459726,moder,glass,es,mid
2.6111112,0.0,4390,2013,0.18,0.0324,0.06,0.0036,0.3,57.0,4.04305126783455,strong,food,es,young
3.3888888,1.0,4391,2013,0.5,0.25,0.13,0.016900000000000002,0.95,56.0,4.02535169073515,weak,rubber,es,young
2.7777777,1.0,4392,2013,1.0,1.0,0.25,0.0625,0.3,108.0,4.68213122712422,weak,transport,es,young
2.5,0.0,4393,2013,0.53,0.28090000000000004,0.02,0.0004,0.0,120.0,4.787491742782046,weak,food,es,young
1.7777778,1.0,4394,2013,0.33,0.10890000000000001,0.14,0.019600000000000003,0.0,115.0,4.74493212836325,strong,food,es,young
2.6111112,1.0,4395,2013,0.5,0.25,0.01,0.0001,0.65,72.0,4.276666119016055,weak,textile,es,young
3.9444444,0.0,4396,2013,1.0,1.0,0.1,0.010000000000000002,0.9,300.0,5.703782474656201,strong,chemical,es,mid
2.2777777,1.0,4397,2013,0.11,0.0121,0.01,0.0001,0.0,126.0,4.836281906951478,weak,food,es,mid
3.2777777,0.0,4398,2013,0.44,0.1936,0.0,0.0,0.65,260.0,5.560681631015528,strong,fabricated_metal,es,young
2.5555556,1.0,4399,2013,0.14,0.019600000000000003,0.1,0.010000000000000002,0.0,180.0,5.19295685089021,strong,food,es,mid
2.5,1.0,4400,2013,0.09,0.0081,0.4,0.16000000000000003,0.22,300.0,5.703782474656201,strong,chemical,es,young
1.8333334,1.0,4401,2013,0.08,0.0064,0.0,0.0,0.9,62.0,4.127134385045092,moder,ind_machinery,es,mid
2.5,1.0,4402,2013,0.28,0.07840000000000001,0.22,0.0484,0.35,110.0,4.700480365792417,moder,furniture,es,mid
3.2222223,0.0,4403,2013,0.48,0.2304,0.1,0.010000000000000002,0.49,102.0,4.624972813284271,strong,fabricated_metal,es,young
1.4444444,1.0,4404,2013,0.33,0.10890000000000001,0.05,0.0025000000000000005,0.05,110.0,4.700480365792417,moder,food,es,young
2.5555556,0.0,4405,2013,0.5,0.25,0.0,0.0,0.15,98.0,4.584967478670572,moder,food,es,young
3.3333333,0.0,4406,2013,0.15,0.0225,0.05,0.0025000000000000005,0.85,240.0,5.480638923341991,strong,paper,es,mid
2.8333333,0.0,4407,2013,1.0,1.0,0.2,0.04000000000000001,0.5,280.0,5.634789603169249,strong,rubber,es,mid
3.7222223,0.0,4408,2013,0.6,0.36,0.0,0.0,0.75,123.0,4.812184355372417,strong,fabricated_metal,es,young
3.4444444,1.0,4409,2013,0.85,0.7224999999999999,0.03,0.0009,0.65,115.0,4.74493212836325,moder,rubber,es,young
2.5,1.0,4411,2013,0.6,0.36,0.1,0.010000000000000002,0.15,900.0,6.802394763324311,moder,furniture,es,mid
2.5555556,1.0,4412,2013,1.0,1.0,0.05,0.0025000000000000005,0.02,295.0,5.68697535633982,strong,food,es,young
2.3888888,0.0,4413,2013,0.01,0.0001,0.0,0.0,0.5,102.0,4.624972813284271,strong,primary_metal,es,young
2.6111112,0.0,4414,2013,0.47,0.22089999999999999,0.11,0.0121,0.15,120.0,4.787491742782046,strong,electronic,es,young
3.3888888,1.0,4415,2013,0.75,0.5625,0.03,0.0009,0.8,300.0,5.703782474656201,weak,transport,es,young
2.9444444,0.0,4416,2013,0.83,0.6889,0.21,0.04409999999999999,0.4,150.0,5.0106352940962555,moder,chemical,es,young
2.6666667,0.0,4418,2013,0.5,0.25,0.0,0.0,0.0,290.0,5.66988092298052,weak,printing,es,young
3.1111112,1.0,4419,2013,1.0,1.0,0.31,0.0961,0.95,100.0,4.605170185988092,moder,ind_machinery,es,young
2.1111112,0.0,4420,2013,0.25,0.0625,0.0,0.0,0.95,70.0,4.248495242049359,weak,fabricated_metal,es,young
2.4444444,1.0,4421,2013,1.0,1.0,0.01,0.0001,0.0,155.0,5.043425116919247,moder,transport,es,young
3.3888888,0.0,4422,2013,1.0,1.0,0.06,0.0036,0.3,180.0,5.19295685089021,moder,chemical,es,young
2.2222223,0.0,4423,2013,0.92,0.8464,0.35,0.12249999999999998,0.0,200.0,5.298317366548036,weak,printing,es,young
3.5555556,0.0,4424,2013,0.88,0.7744,0.43,0.18489999999999998,0.9,180.0,5.19295685089021,moder,transport,es,young
2.3888888,0.0,4425,2013,0.13,0.016900000000000002,0.0,0.0,0.8,600.0,6.396929655216146,strong,food,es,young
3.4444444,0.0,4426,2013,1.0,1.0,0.21,0.04409999999999999,0.0,900.0,6.802394763324311,weak,chemical,es,young
4.1666665,0.0,4427,2013,0.2,0.04000000000000001,0.02,0.0004,0.75,300.0,5.703782474656201,weak,food,es,young
3.1111112,0.0,4428,2013,0.62,0.3844,0.35,0.12249999999999998,0.9,78.0,4.356708826689592,strong,electronic,es,young
2.3888888,1.0,4429,2013,0.9,0.81,0.0,0.0,0.23,57.0,4.04305126783455,moder,fabricated_metal,es,young
3.7777777,1.0,4430,2013,0.5,0.25,0.01,0.0001,0.8,163.0,5.093750200806762,moder,food,es,young
2.2777777,1.0,4431,2013,1.0,1.0,0.0,0.0,0.0,87.0,4.465908118654584,moder,glass,es,young
2.7222223,1.0,4432,2013,0.8,0.6400000000000001,0.05,0.0025000000000000005,0.8,400.0,5.991464547107982,weak,electronic,es,young
2.4444444,1.0,4433,2013,0.5,0.25,0.1,0.010000000000000002,0.0,79.0,4.3694478524670215,moder,paper,es,young
1.8888888,0.0,4434,2013,0.9,0.81,0.5,0.25,0.0,135.0,4.90527477843843,strong,printing,es,young
2.9444444,0.0,4437,2013,0.84,0.7055999999999999,0.22,0.0484,0.35,65.0,4.174387269895637,moder,electronic,es,mid
2.7222223,0.0,4438,2013,0.9,0.81,0.0,0.0,0.85,600.0,6.396929655216146,strong,chemical,es,mid
3.4444444,0.0,4441,2010,0.58,0.3364,0.0,0.0,0.51,313.0,5.746203190540153,moder,rubber,fr,mid
3.1666667,0.0,4443,2010,0.8,0.6400000000000001,0.0,0.0,0.7,80.0,4.382026634673881,strong,primary_metal,fr,old
3.5,0.0,4445,2014,1.0,1.0,0.0,0.0,0.7,120.0,4.787491742782046,moder,electronic,fr,mid
2.2222223,0.0,4447,2014,0.5,0.25,0.0,0.0,0.02,71.0,4.2626798770413155,strong,printing,fr,mid
2.8888888,0.0,4449,2014,0.04,0.0016,0.05,0.0025000000000000005,0.07,100.0,4.605170185988092,strong,lumber,fr,mid
2.3333333,0.0,4450,2006,0.5,0.25,0.1,0.010000000000000002,0.0,169.0,5.1298987149230735,weak,ind_machinery,fr,mid
2.6666667,1.0,4451,2014,0.7,0.48999999999999994,0.0,0.0,0.3,54.0,3.9889840465642745,moder,rubber,fr,mid
3.5,0.0,4452,2010,0.6,0.36,0.0,0.0,0.9,1200.0,7.090076835776092,strong,food,fr,old
3.7777777,0.0,4453,2014,0.38,0.1444,0.0,0.0,0.95,1300.0,7.170119543449628,weak,ind_machinery,fr,mid
2.8888888,0.0,4454,2010,0.9,0.81,0.03,0.0009,0.4,3000.0,8.006367567650246,weak,fabricated_metal,fr,young
2.5,1.0,4456,2014,0.6,0.36,0.04,0.0016,0.01,52.0,3.9512437185814275,strong,lumber,fr,mid
3.3333333,0.0,4457,2010,0.25,0.0625,0.0,0.0,0.0,330.0,5.799092654460526,moder,paper,fr,mid
2.8333333,1.0,4458,2014,0.06,0.0036,0.0,0.0,0.1,89.0,4.48863636973214,strong,furniture,fr,mid
1.6666666,0.0,4459,2006,0.25,0.0625,0.0,0.0,0.0,1400.0,7.24422751560335,weak,lumber,fr,mid
2.5555556,1.0,4460,2014,0.9,0.81,0.05,0.0025000000000000005,0.95,115.0,4.74493212836325,weak,chemical,fr,mid
2.4444444,1.0,4461,2014,0.4,0.16000000000000003,0.05,0.0025000000000000005,0.1,70.0,4.248495242049359,strong,lumber,fr,mid
3.0555556,0.0,4462,2006,0.4,0.16000000000000003,0.03,0.0009,0.0,580.0,6.363028103540465,moder,primary_metal,fr,young
2.7777777,0.0,4466,2010,0.33,0.10890000000000001,0.0,0.0,0.45,182.0,5.204006687076795,strong,textile,fr,old
3.5,0.0,4468,2014,0.3,0.09,0.0,0.0,0.2,91.0,4.51085950651685,strong,chemical,fr,young
2.5555556,1.0,4469,2014,0.1,0.010000000000000002,0.05,0.0025000000000000005,1.0,200.0,5.298317366548036,moder,transport,fr,mid
3.0555556,1.0,4470,2014,0.4,0.16000000000000003,0.05,0.0025000000000000005,0.0,1800.0,7.495541943884256,strong,fabricated_metal,fr,mid
2.5555556,1.0,4471,2014,1.0,1.0,0.0,0.0,0.05,105.0,4.653960350157523,strong,apparel,fr,mid
2.6111112,0.0,4473,2014,1.0,1.0,0.0,0.0,0.7,85.0,4.442651256490317,strong,paper,fr,mid
3.0,1.0,4474,2010,0.5,0.25,0.0,0.0,0.0,126.0,4.836281906951478,weak,apparel,fr,mid
2.6666667,1.0,4475,2010,0.6,0.36,0.0,0.0,0.2,252.0,5.529429087511423,weak,chemical,fr,mid
3.2777777,1.0,4476,2010,0.65,0.42250000000000004,0.0,0.0,0.05,370.0,5.91350300563827,moder,textile,fr,mid
2.9444444,1.0,4478,2010,0.4,0.16000000000000003,0.0,0.0,0.08,220.0,5.393627546352362,weak,apparel,fr,mid
1.7777778,0.0,4480,2006,0.2,0.04000000000000001,0.0,0.0,0.0,150.0,5.0106352940962555,strong,chemical,fr,young
3.0,1.0,4482,2006,0.5,0.25,0.0,0.0,0.0,140.0,4.941642422609304,strong,rubber,fr,young
3.6111112,0.0,4483,2006,0.85,0.7224999999999999,0.01,0.0001,0.0,200.0,5.298317366548036,strong,chemical,fr,young
1.8888888,1.0,4485,2006,0.0,0.0,0.03,0.0009,0.0,370.0,5.91350300563827,strong,rubber,fr,young
3.3888888,0.0,4486,2010,0.8,0.6400000000000001,0.1,0.010000000000000002,0.8,1264.0,7.142036574706803,weak,ind_machinery,fr,mid
3.2222223,1.0,4488,2010,0.5,0.25,0.0,0.0,0.85,500.0,6.214608098422191,moder,instrument,fr,mid
3.0,0.0,4489,2006,1.0,1.0,0.15,0.0225,0.0,160.0,5.075173815233827,strong,electronic,fr,young
3.0,0.0,4490,2006,0.38,0.1444,0.1,0.010000000000000002,0.0,250.0,5.521460917862246,moder,fabricated_metal,fr,young
2.8333333,1.0,4492,2010,0.5,0.25,0.05,0.0025000000000000005,0.45,42.0,3.7376696182833684,strong,textile,fr,mid
2.8333333,0.0,4493,2014,0.5,0.25,0.0,0.0,0.18,1000.0,6.907755278982137,moder,lumber,fr,mid
3.6111112,1.0,4494,2010,0.4,0.16000000000000003,0.1,0.010000000000000002,0.3,200.0,5.298317366548036,weak,ind_machinery,fr,old
3.0,1.0,4496,2014,0.5,0.25,0.05,0.0025000000000000005,0.35,3000.0,8.006367567650246,moder,food,fr,mid
3.3888888,0.0,4498,2010,0.5,0.25,0.0,0.0,0.0,167.0,5.117993812416755,strong,primary_metal,fr,young
3.3333333,1.0,4499,2010,0.5,0.25,0.5,0.25,0.75,1200.0,7.090076835776092,strong,electronic,fr,mid
2.5,0.0,4500,2006,1.0,1.0,0.01,0.0001,0.0,220.0,5.393627546352362,weak,fabricated_metal,fr,young
2.1666667,0.0,4504,2006,0.66,0.43560000000000004,0.09,0.0081,0.0,3500.0,8.160518247477505,weak,ind_machinery,fr,old
4.1666665,1.0,4505,2014,0.1,0.010000000000000002,0.0,0.0,0.2,1450.0,7.27931883541462,strong,lumber,fr,mid
2.1666667,1.0,4506,2006,0.5,0.25,0.05,0.0025000000000000005,0.0,289.0,5.666426688112432,weak,printing,fr,young
2.8888888,0.0,4507,2014,0.25,0.0625,0.0,0.0,0.8,200.0,5.298317366548036,weak,ind_machinery,fr,mid
2.3888888,0.0,4508,2006,0.15,0.0225,0.1,0.010000000000000002,0.0,330.0,5.799092654460526,weak,paper,fr,young
3.5555556,0.0,4509,2014,1.0,1.0,0.25,0.0625,0.85,350.0,5.857933154483459,strong,ind_machinery,fr,mid
2.4444444,0.0,4511,2010,0.42,0.17639999999999997,0.0,0.0,0.4,230.0,5.438079308923196,moder,primary_metal,fr,young
2.3333333,1.0,4512,2014,1.0,1.0,0.0,0.0,0.5,65.0,4.174387269895637,strong,ind_machinery,fr,mid
2.5,0.0,4513,2010,0.5,0.25,0.0,0.0,0.0,1000.0,6.907755278982137,strong,fabricated_metal,fr,young
3.6666667,0.0,4514,2010,0.67,0.4489000000000001,0.25,0.0625,0.9,350.0,5.857933154483459,strong,food,fr,old
2.5,0.0,4515,2010,0.83,0.6889,0.15,0.0225,0.35,800.0,6.684611727667927,weak,ind_machinery,fr,young
4.111111,0.0,4518,2014,0.6,0.36,0.15,0.0225,0.6,2300.0,7.7406644019172415,strong,rubber,fr,mid
2.5555556,0.0,4520,2006,0.45,0.2025,0.0,0.0,0.0,600.0,6.396929655216146,strong,primary_metal,fr,young
2.5,1.0,4521,2014,0.7,0.48999999999999994,0.4,0.16000000000000003,0.4,66.0,4.189654742026425,strong,ind_machinery,fr,young
3.0555556,0.0,4522,2010,0.25,0.0625,0.0,0.0,0.05,280.0,5.634789603169249,weak,rubber,fr,mid
2.6666667,1.0,4523,2014,1.0,1.0,0.03,0.0009,0.05,550.0,6.309918278226516,strong,printing,fr,young
3.6111112,0.0,4524,2006,0.8,0.6400000000000001,0.8,0.6400000000000001,0.0,600.0,6.396929655216146,strong,electronic,fr,young
2.6666667,0.0,4525,2010,0.4,0.16000000000000003,0.0,0.0,0.05,105.0,4.653960350157523,weak,transport,fr,young
2.3888888,1.0,4526,2014,0.5,0.25,0.0,0.0,0.35,400.0,5.991464547107982,strong,lumber,fr,young
1.9444444,1.0,4527,2006,0.16,0.0256,0.0,0.0,0.0,255.0,5.541263545158426,moder,food,fr,young
2.6111112,0.0,4528,2014,0.2,0.04000000000000001,0.8,0.6400000000000001,0.01,52.0,3.9512437185814275,strong,fabricated_metal,fr,young
3.1111112,0.0,4529,2010,0.15,0.0225,0.0,0.0,0.0,4700.0,8.45531778769815,moder,misc_manuf,fr,old
3.0,0.0,4530,2010,0.05,0.0025000000000000005,0.0,0.0,0.3,184.0,5.214935757608986,strong,furniture,fr,old
2.1111112,1.0,4533,2006,0.16,0.0256,0.0,0.0,0.0,108.0,4.68213122712422,strong,printing,fr,old
3.7777777,1.0,4534,2006,1.0,1.0,0.5,0.25,0.0,204.0,5.318119993844216,weak,transport,fr,mid
2.5,0.0,4535,2014,0.07,0.004900000000000001,0.0,0.0,0.08,320.0,5.768320995793772,strong,electronic,fr,mid
3.2777777,0.0,4537,2006,1.0,1.0,0.1,0.010000000000000002,0.0,300.0,5.703782474656201,moder,ind_machinery,fr,young
3.5333333,1.0,4538,2014,0.25,0.0625,0.0,0.0,0.01,900.0,6.802394763324311,strong,rubber,fr,young
2.5,1.0,4539,2014,0.03,0.0009,0.0,0.0,0.4,126.0,4.836281906951478,weak,fabricated_metal,fr,young
3.3888888,0.0,4540,2014,0.9,0.81,0.15,0.0225,0.8,350.0,5.857933154483459,moder,electronic,fr,young
2.6666667,1.0,4543,2014,0.8,0.6400000000000001,0.0,0.0,0.7,133.0,4.890349128221754,strong,electronic,fr,young
3.8888888,0.0,4544,2014,1.0,1.0,0.66,0.43560000000000004,0.9,3000.0,8.006367567650246,moder,transport,fr,young
3.2222223,0.0,4545,2010,0.5,0.25,0.1,0.010000000000000002,0.6,1000.0,6.907755278982137,weak,electronic,fr,young
2.6111112,1.0,4546,2014,0.75,0.5625,0.1,0.010000000000000002,0.05,990.0,6.897704943128636,strong,chemical,fr,young
3.6666667,0.0,4547,2014,0.9,0.81,0.25,0.0625,0.06,70.0,4.248495242049359,moder,transport,fr,young
3.2777777,0.0,4550,2010,0.2,0.04000000000000001,0.1,0.010000000000000002,0.9,400.0,5.991464547107982,moder,electronic,fr,mid
2.6666667,1.0,4551,2010,0.4,0.16000000000000003,0.0,0.0,0.5,400.0,5.991464547107982,weak,ind_machinery,fr,young
3.2777777,0.0,4552,2006,1.0,1.0,0.5,0.25,0.0,484.0,6.182084906716632,moder,chemical,fr,young
2.9444444,1.0,4553,2006,0.7,0.48999999999999994,0.5,0.25,0.0,1200.0,7.090076835776092,weak,instrument,fr,young
3.4444444,0.0,4555,2014,0.6,0.36,0.1,0.010000000000000002,0.22,200.0,5.298317366548036,strong,paper,fr,young
2.7777777,0.0,4556,2014,1.0,1.0,0.02,0.0004,0.4,60.0,4.0943445622221,weak,rubber,fr,young
3.0,0.0,4557,2010,0.5,0.25,0.0,0.0,0.25,105.0,4.653960350157523,weak,electronic,fr,young
3.1666667,1.0,4558,2014,0.75,0.5625,0.0,0.0,0.9,250.0,5.521460917862246,strong,chemical,fr,young
2.7222223,0.0,4560,2010,0.5,0.25,0.0,0.0,0.3,110.0,4.700480365792417,moder,ind_machinery,fr,young
1.5,0.0,4563,2010,0.35,0.12249999999999998,0.05,0.0025000000000000005,0.05,700.0,6.551080335043404,moder,food,fr,young
3.0625,0.0,4564,2014,0.9,0.81,0.1,0.010000000000000002,0.02,120.0,4.787491742782046,moder,rubber,fr,young
